4599	luas	amplio	large	amplo	pana	breit	широкий	广泛	広い	واسعة	व्यापक	geniş
4600	Vietnam	Vietnam	vietnam	Vietnã	Vietnam	Vietnam	Вьетнам	越南	ベトナム	فيتنام	वियतनाम	Vietnam
4601	kapal	buque	navire	navio	chombo	Schiff	судно	容器	容器	سفينة	जहाज	damar
4602	menyala	iluminado	allumé	aceso	lit	lit	горит	点亮	点灯	مضاءة	जलाया	yaktı
4603	lembah	valle	vallon	vale	dale	Tal	Дейл	戴尔	デール	ديل	डेल	vadi
4604	pembunuh	asesinos	tueurs	assassinos	wauaji	Mörder	убийцы	杀手	殺人者	القتلة	हत्यारे	katiller
4605	connor	conner	connor	conor	connor	Connor	Коннор	康纳	コナー	كونور	कॉनर	connor
4606	mario	Mario	Mario	Mário	mario	Mario	Марио	马里奥	マリオ	ماريو	मारियो	Mario
4607	busuk	falta	faute	falta	uchafu	Foul	фол	犯规	ファウル	كريهة	बेईमानी	faul
4608	menatap	mirar fijamente	regarder	olhar	tazama	starren	смотреть	凝视	見つめる	التحديق	घूरना	bakmak
4609	kematian	muertes	décès	mortes	vifo	Todesfälle	смерти	死亡人数	死亡者	الوفيات	मौतें	ölümler
4610	gubuk	choza	cabane	cabana	kibanda	Hütte	хижина	小屋	小屋	كوخ	झोपड़ी	kulübe
4611	elemen	elementos	éléments	elementos	vipengele	Elemente	элементы	元素	要素	العناصر	तत्व	elemanlar
4612	koma	coma	coma	coma	kukosa fahamu	Koma	кома	昏迷	昏睡状態	غيبوبة	कोमा	koma
4613	peletakan	tendido	pose	deitado	kuwekewa	legen	укладка	铺设	敷設	وضع	बिछाने	Döşeme
4614	peti mati	ataúd	cercueil	caixão	jeneza	Sarg	гроб	棺材	棺	نعش	ताबूत	tabut
4615	paula	paula	Paule	Paula	paula	paula	Паула	保拉	ポーラ	بولا	पाउला	paula
4616	kokain	cocaína	cocaïne	cocaína	kokeni	Kokain	кокаин	可卡因	コカイン	الكوكايين	कोकीन	kokain
4617	anak anjing	cachorro	chiot	cachorrinho	mtoto wa mbwa	Welpe	щенок	小狗	子犬	جرو	पिल्ला	köpek yavrusu
4618	lebih keras	más fuerte	plus fort	mais alto	kwa sauti zaidi	lauter	громче	更响亮	より大きな声で	بصوت أعلى	जोर से	daha yüksek sesle
4619	ditangani	manejado	manipulé	manipulado	kubebwa	gehandhabt	обработанный	处理过	処理された	التعامل معها	संभाला	işlenmiş
4620	pengumuman	anuncio	annonce	anúncio	tangazo	Ankündigung	объявление	公告	発表	إعلان	घोषणा	duyuru
4621	sumpah	juramento	serment	juramento	kiapo	Eid	клятва	誓言	誓い	القسم	शपथ	yemin
4622	massa	multitud	foule	multidão	kundi la watu	Mob	толпа	暴民	暴徒	الغوغاء	भीड़	mafya
4623	kapas	algodon	coton	algodão	pamba	Baumwolle	хлопок	棉	綿	قطن	कपास	pamuk
4624	setoran	depósito	dépôt	depósito	amana	Anzahlung	депозит	押金	デポジット	إيداع	जमा	mevduat
4625	pajak	impuestos	impôts	impostos	kodi	Steuern	налоги	税收	税金	الضرائب	कर	vergiler
4626	cedera	lesiones	blessures	lesões	majeraha	Verletzungen	травмы	受伤	怪我	إصابات	चोटें	yaralanmalar
4627	Jen	jen	jen	Jen	jen	jen	Джен	仁	ジェン	جين	जेन	jen
4628	otopsi	autopsia	autopsie	autópsia	uchunguzi wa maiti	Autopsie	вскрытие	尸检	解剖	تشريح الجثة	शव परीक्षण	otopsi
4629	menyarankan	aconsejar	conseiller	aconselhar	ushauri	beraten	советовать	建议	アドバイスする	تقديم المشورة	सलाह	tavsiye etmek
4630	pertunjukan	concierto	concert	show	tamasha	Auftritt	концерт	演出	ギグ	أزعج	टमटम	konser
4631	kuliah	conferencia	conférence	palestra	hotuba	Vortrag	лекция	讲座	講義	محاضرة	व्याख्यान	ders
4632	diposting	publicado	posté	postado	imechapishwa	gepostet	опубликовано	发布	投稿されました	نشر	पोस्ट किया गया	gönderildi
4633	kurus	flaco	maigre	magro	ngozi	dünn	тощий	瘦的	細い	نحيف	पतला	sıska
4634	lihatlah	mira	voilà	eis	lo	siehe da	вот	罗	やあ	لو	लो	işte
4635	termasuk	incluir	inclure	incluir	ni pamoja na	einschließen	включать	包括	含む	تشمل	सम्मिलित करें	dahil etmek
4636	terungkap	revelado	révélé	revelado	imefichuliwa	enthüllt	раскрыто	透露	明らかになった	كشفت	खुलासा	ortaya çıktı
4637	terinfeksi	infectado	infecté	infectado	kuambukizwa	infiziert	зараженный	感染的	感染した	مصاب	संक्रमित	enfekte
4638	lega	aliviado	soulagé	aliviado	kutuliza	erleichtert	с облегчением	松了口气	安心した	مرتاح	राहत मिली	rahatlamış
4639	bantuan	asistencia	aide	assistência	msaada	Hilfe	помощь	援助	援助	المساعدة	सहायता	yardım
4640	sendirian	solo	en solo	sozinho	pekee	Solo	соло	独奏	ソロ	منفردا	एकल	yalnız
4641	menentukan	determinar	déterminer	determinar	kuamua	bestimmen	определить	确定	決定する	تحديد	निर्धारित करें	belirlemek
4642	teroris	terroristas	terroristes	terroristas	magaidi	Terroristen	террористы	恐怖分子	テロリスト	الإرهابيين	आतंकवादी	teröristler
4643	di tempat lain	en otro lugar	ailleurs	em outro lugar	mahali pengine	anderswo	в другом месте	其他地方	他の場所で	في مكان آخر	अन्यत्र	başka yerde
4644	lampu	lámpara	lampe	lâmpada	taa	Lampe	лампа	灯	ランプ	مصباح	दीपक	lamba
4645	praktis	practico	pratique	prático	vitendo	praktisch	практичный	实用的	実用的な	عملي	व्यावहारिक	pratik
4646	ditandai	marcado	marqué	marcado	alama	markiert	отмеченный	标记的	マーク付き	ملحوظ	चिह्नित	işaretlenmiş
4647	menggemaskan	adorable	adorable	adorável	ya kupendeza	bezaubernd	очаровательный	可爱的	愛らしい	رائعتين	मनमोहक	çok güzel
4648	karet	caucho	caoutchouc	borracha	mpira	Gummi	резина	橡胶	ゴム	مطاط	रबर	kauçuk
4649	ungu	morado	violet	roxo	zambarau	lila	фиолетовый	紫色	紫	أرجواني	बैंगनी	mor
4650	beroperasi	operando	fonctionnement	operando	uendeshaji	Betrieb	действующий	经营	動作中	التشغيل	परिचालन	işletme
4651	suite	suite	suite	suíte	chumba	Suite	люкс	套房	スイート	جناح	सुइट	süit
4652	permintaan maaf	disculpas	excuses	desculpas	samahani	Entschuldigung	извинения	道歉	申し訳ありません	اعتذارات	क्षमा करें	özür dilerim
4653	personel	personal	personnels	pessoal	wafanyakazi	Personal	персонал	人员	人員	الموظفين	कार्मिक	personel
4654	balok	haz	poutre	feixe	boriti	Strahl	луч	梁	ビーム	شعاع	किरण	kiriş
4655	penyair	poeta	poète	poeta	mshairi	Dichter	поэт	诗人	詩人	شاعر	कवि	şair
4656	sampel	muestras	échantillons	amostras	sampuli	Proben	образцы	样品	サンプル	عينات	नमूने	örnekler
4657	panah	flecha	flèche	seta	mshale	Pfeil	стрелка	箭头	矢印	سهم	तीर	ok
4658	konselor	consejero	conseiller	conselheiro	mshauri	Berater	консультант	辅导员	カウンセラー	مستشار	परामर्शदाता	danışman
4659	karpet	alfombra	tapis	tapete	zulia	Teppich	ковер	地毯	カーペット	سجادة	कालीन	halı
4660	Allen	allen	allen	Allen	wote	Allen	Аллен	艾伦	アレン	ألين	एलन	Allen
4661	audrey	audrey	audrey	audrey	audrey	Audrey	Одри	奥黛丽	オードリー	أودري	ऑड्रे	Audrey
4662	terlihat	manchado	repéré	manchado	imeonekana	gesichtet	пятнистый	发现的	斑点のある	رصدت	धब्बेदार	benekli
4663	mengambang	flotando	flottant	flutuante	inayoelea	schwebend	плавающий	漂浮	浮いている	عائمة	तैरता हुआ	yüzen
4664	dikoreksi	corregido	corrigé	corrigido	iliyosahihishwa	korrigiert	исправленный	已纠正	修正されました	تصحيح	सही किया गया	düzeltildi
4665	terletak	ubicado	situé	localizado	iko	gelegen	расположен	位于	位置する	يقع	स्थित है	bulunan
4666	jurnalis	periodista	journaliste	jornalista	mwandishi wa habari	Journalist	журналист	记者	ジャーナリスト	صحافي	पत्रकार	gazeteci
4667	bersikeras	insistió	a insisté	insistiu	alisisitiza	bestand darauf	настаивал	坚持	と主張した	أصر	जोर दिया	ısrar etti
4668	operator	operador	opérateur	operador	mwendeshaji	Betreiber	оператор	操作员	オペレーター	مشغل	ऑपरेटर	operatör
4669	mengandalkan	confiar	compter	confiar	tegemea	Verlassen Sie sich	полагаться	依靠	頼る	الاعتماد	भरोसा करो	güvenmek
4670	singh	singh	chanter	singh	singh	singh	Сингх	辛格	シン	سينغ	सिंह	şarkı
4671	tertipu	engañado	dupé	enganado	kupumbazwa	getäuscht	обманутый	被愚弄	騙された	ينخدع	मूर्ख बनाया	kandırılmış
4672	tiba	llega	arrive	chega	fika	kommt	прибывает	到达	到着します	يصل	आता है	geldiğinde
4673	saya.d.	identificación	identifiant	eu.	i.d	i.d.	я.д.	内径	私	معرف.	आई.डी.	kimlik
4674	leon	león	Léon	Leão	leon	Leon	Леон	莱昂	レオン	ليون	लियोन	leon
4675	walt	walt	Walt	Valsa	walt	Walt	Уолт	沃尔特	ウォルト	والت	वॉल्ट	vals
4676	timur	oriental	est	leste	mashariki	östlich	восточный	东部	東部	شرقية	पूर्वी	doğu
4677	ya	sí	oui	sim	ay	ja	да	哎呀	ああ	نعم	अय	evet
4678	mencukur	afeitarse	se raser	fazer a barba	kunyoa	rasieren	бриться	刮胡子	剃る	حلاقة	दाढ़ी बनाना	tıraş olmak
4679	tersisa	restante	restant	restante	iliyobaki	verbleibend	оставшееся	剩余	残り	المتبقية	शेष	kalan
4680	melemparkan	tirar	lancer	jogar	tupa	werfen	бросать	抛掷	投げる	إرم	टॉस	atmak
4681	anderson	anderson	anderson	anderson	anderson	Anderson	Андерсон	安德森	アンダーソン	أندرسون	एंडरसन	anderson
4682	bibir	labio	lèvre	lábio	mdomo	Lippe	губа	嘴唇	唇	شفة	होंठ	dudak
4683	asam	ácido	acide	ácido	asidi	Säure	кислота	酸	酸	حمض	अम्ल	asit
4684	lubang	nora	nora	nora	nora	nora	нора	诺拉	ノラ	نورا	नोरा	nora
4685	ya	si	si	si	si	si	си	斯	シ	سي	सी	evet
4686	Desember	diciembre	décembre	dezembro	Desemba	Dezember	декабрь	十二月	12月	ديسمبر	दिसंबर	aralık
4687	anonim	anónimo	anonyme	anônimo	bila kujulikana	anonym	анонимный	匿名	匿名	مجهول	गुमनाम	anonim
4688	penginapan	posada	auberge	pousada	nyumba ya wageni	Gasthaus	гостиница	客栈	旅館	نزل	सराय	han
4689	ditanam	plantado	planté	plantado	kupandwa	gepflanzt	посаженный	种植的	植えられた	زرعت	लगाया	dikilmiş
4690	tertua	mayor	le plus ancien	mais antigo	kongwe	Älteste	самый старый	最古老的	最古の	الأقدم	सबसे पुराना	en yaşlı
4691	payudara	pecho	sein	peito	matiti	Brust	грудь	乳房	胸	الثدي	स्तन	meme
4692	keenam	sexto	sixième	sexto	ya sita	Sechster	шестой	第六	6番目	السادس	छठा	altıncı
4693	kesalahan	error	erreur	erro	kosa	Fehler	ошибка	错误	エラー	خطأ	त्रुटि	hata
4694	pelaporan	informar	rapport	relatórios	kuripoti	Berichterstattung	отчетность	报告	報告する	إعداد التقارير	रिपोर्टिंग	raporlama
4695	mesir	Egipto	Egypte	Egito	Misri	Ägypten	Египет	埃及	エジプト	مصر	मिस्र	Mısır
4696	kepulauan	islas	îles	ilhas	visiwa	Inseln	острова	岛屿	島々	جزر	द्वीप	adalar
4697	saudara ipar	cuñado	beau-frère	cunhado	shemeji	Schwager	зять	姐夫	義理の兄弟	صهر	जीजाजी	kayınbirader
4698	jules	julio	jules	Jules	jules	Jules	Жюль	儒勒	ジュール	جولز	जूल्स	Jules
4699	teman sekamar	compañero de cuarto	colocataire	colega de quarto	mwenzako	Mitbewohner	сосед по комнате	室友	ルームメイト	زميل الغرفة	रूममेट	oda arkadaşı
4700	bernyanyi	canta	chante	canta	huimba	singt	поет	唱歌	歌う	يغني	गाता है	şarkı söylüyor
4701	sampah	escoria	écume	escória	uchafu	Abschaum	отбросы	败类	スカム	حثالة	मैल	pislik
4702	pengunjung	visitante	visiteur	visitante	mgeni	Besucher	посетитель	访客	訪問者	زائر	आगंतुक	ziyaretçi
4703	cekikikan	riendo	rire	rindo	akicheka	kichert	хихиканье	咯咯笑	くすくす笑う	يضحك	हँसना	kıkırdama
4704	dijelaskan	descrito	décrit	descrito	ilivyoelezwa	beschrieben	описал	描述的	説明した	الموصوفة	वर्णित	tarif edildi
4705	ya ampun	caray	bon sang	nossa	jamani	Meine Güte	блин	哎呀	いやあ	الجيز	गीज़	Tanrım
4706	inci	pulgadas	pouces	polegadas	inchi	Zoll	дюймы	英寸	インチ	بوصة	इंच	inç
4707	komitmen	compromiso	engagement	compromisso	kujitolea	Engagement	обязательство	承诺	コミットメント	الالتزام	प्रतिबद्धता	taahhüt
4708	hercules	Hércules	Hercule	Hércules	hercules	Herkules	Геркулес	赫拉克勒斯	ヘラクレス	هرقل	अत्यंत बलवान आदमी	Herkül
4709	bereaksi	reaccionar	réagir	reagir	kuguswa	reagieren	реагировать	反应	反応する	رد فعل	प्रतिक्रिया करें	tepki vermek
4710	sapi	vacas	vaches	vacas	ng'ombe	Kühe	коровы	奶牛	牛	الأبقار	गायें	inekler
4711	protes	protesta	protestation	protesto	maandamano	Protest	протест	抗议	抗議	احتجاج	विरोध	protesto
4712	kesengsaraan	miseria	la misère	miséria	taabu	Elend	страдание	痛苦	悲惨さ	البؤس	दुख	sefalet
4713	pencurian	robo	vol	roubo	wizi	Diebstahl	воровство	盗窃	盗難	سرقة	चोरी	hırsızlık
4714	merangkul	abrazar	embrasser	abraçar	kukumbatia	umarmen	обнимать	拥抱	抱きしめる	احتضان	गले लगाओ	kucaklamak
4715	sial	maldita sea	putain	maldito	darn	Verdammt	черт возьми	该死的	くそー	الرتق	लानत है	kahretsin
4716	keras	duro	dur	duro	mkali	hart	суровый	严厉的	厳しい	قاسية	कठोर	sert
4717	andrea	andrea	andréa	Andreia	andrea	andrea	Андреа	安德里亚	アンドレア	أندريا	एंड्रिया	andrea
4718	berkomunikasi	comunicar	communiquer	comunicar	kuwasiliana	kommunizieren	общаться	沟通	通信する	التواصل	संवाद करें	iletişim kurmak
4719	ayah	padres	pères	pais	baba	Väter	отцы	父亲们	父親たち	الآباء	पिता	babalar
4720	setia	fiel	fidèle	fiel	mwaminifu	treu	верный	忠实的	忠実な	المؤمنين	वफादार	sadık
4721	hektor	Héctor	Hector	Heitor	hekta	Hektor	Гектор	赫克托	ヘクトル	هيكتور	हेक्टर	hektor
4722	uh-uh	uh-uh	euh-euh	uh-uh	uh-uh	Äh-äh	э-э-э	呃呃	えーっと	اه اه	उह-उह	ah-ah
4723	api	llama	flamme	chama	moto	Flamme	пламя	火焰	炎	لهب	लौ	alev
4724	medali	medalla	médaille	medalha	medali	Medaille	медаль	奖章	メダル	ميدالية	पदक	madalya
4725	sutra	seda	soie	seda	hariri	Seide	шелк	丝绸	シルク	حرير	रेशम	ipek
4726	fotografer	fotógrafo	photographe	fotógrafo	mpiga picha	Fotograf	фотограф	摄影师	写真家	مصور	फ़ोटोग्राफ़र	fotoğrafçı
4727	Trevor	Trevor	Trevor	Trevor	trevor	Trevor	Тревор	特雷弗	トレバー	تريفور	ट्रेवर	Trevor
4728	kuburan	cementerio	cimetière	cemitério	makaburi	Friedhof	кладбище	墓地	墓地	مقبرة	कब्रिस्तान	mezarlık
4729	belakang	trasero	arrière	traseira	nyuma	hinten	задний	后部	後部	خلفي	पीछे	arka
4730	freddy	freddy	freddy	freddy	Freddy	Freddy	Фредди	弗雷迪	フレディ	فريدي	फ्रेडी	Freddy
4731	pisang	plátano	banane	banana	ndizi	Banane	банан	香蕉	バナナ	الموز	केला	muz
4732	allison	alison	Allison	Allison	allison	allison	Эллисон	艾里森	アリソン	أليسون	एलिसन	Allison
4733	emosi	emoción	émotion	emoção	hisia	Emotion	эмоция	情感	感情	العاطفة	भावना	duygu
4734	bab	capitulo	type	cara	sura	Kap	парень	小伙子	チャップ	الفصل	बच्चू	adam
4735	tanggal	fechado	daté	datado	tarehe	datiert	датированный	过时的	日付の付いた	مؤرخة	दिनांकित	tarihli
4736	alasan	excusas	excuses	desculpas	visingizio	Ausreden	оправдания	借口	言い訳	الأعذار	बहाने	mazeretler
4737	menyebalkan	mierda	merdique	merda	uchafu	Scheiße	дерьмовый	糟糕的	くだらない	غزر	बकवास	boktan
4738	tempat sampah	papelera	poubelle	caixa	bin	Mülleimer	мусорное ведро	垃圾箱	ビン	بن	बिन	çöp kutusu
4739	Yahudi	judío	juif	judeu	Myahudi	Jude	еврей	犹太人	ユダヤ人	يهودي	यहूदी	Yahudi
4740	permen karet	chicle	gomme	goma	gum	Kaugummi	жвачка	口香糖	ガム	علكة	गोंद	sakız
4741	hancur	aplastado	écrasé	esmagado	kupondwa	zerquetscht	раздавленный	压碎的	砕かれた	سحق	कुचला हुआ	ezilmiş
4742	upaya	esfuerzos	efforts	esforços	juhudi	Bemühungen	усилия	努力	努力	الجهود	प्रयास	çabalar
4743	konten	contenido	contenu	conteúdo	maudhui	Inhalt	содержание	内容	内容	المحتوى	सामग्री	içerik
4744	kopral	corporal	caporal	corporal	koplo	Korporal	капрал	下士	伍長	عريف	शारीरिक	onbaşı
4745	disadari	realizado	réalisé	percebi	kutambua	realisiert	понял	实现了	実現した	أدركت	एहसास हुआ	gerçekleşti
4746	del	del	del	del	del	del	дель	德尔	デル	ديل	डेल	del
4747	rap	rap	rap	rap	rap	Rap	рэп	说唱	ラップ	موسيقى الراب	रैप	rap
4748	putus asa	sin esperanza	désespéré	sem esperança	bila matumaini	hoffnungslos	безнадежный	无望的	絶望的な	ميؤوس منها	निराशाजनक	umutsuz
4749	perdebatan	debate	débat	debate	mjadala	Debatte	дебаты	辩论	討論	مناقشة	बहस	tartışma
4750	zaman	era	époque	era	zama	Ära	эпоха	时代	時代	عصر	युग	dönem
4751	untungnya	por suerte	heureusement	felizmente	kwa bahati	Zum Glück	к счастью	幸运的是	幸いなことに	لحسن الحظ	सौभाग्य से	şans eseri
4752	ton	tonelada	tonne	tonelada	tani	Tonne	тонна	吨	トン	طن	टन	ton
4753	cair	liquido	liquide	líquido	kioevu	Flüssigkeit	жидкость	液体	液体	سائل	तरल	sıvı
4754	membengkak	hincharse	gonfler	inchar	kuvimba	anschwellen	набухать	膨胀	うねる	تنتفخ	सूजन	şişmek
4755	peggy	peggy	Peggy	Peggy	peggy	peggy	Пегги	佩吉	ペギー	بيجي	पैगी	peggy
4756	pesta	fiesta	fête	festa	sikukuu	Fest	праздник	盛宴	ごちそう	وليمة	दावत	bayram
4757	murphy	murphy	Murphy	Murphy	murphy	Murphy	Мерфи	墨菲	マーフィー	ميرفي	मर्फी	Murphy
4758	tertarik	atraído	attiré	atraído	kuvutiwa	angezogen	привлеченный	吸引了	惹かれた	جذبت	आकर्षित किया	çekici
4759	aplikasi	aplicación	demande	aplicação	maombi	Anwendung	приложение	应用	アプリケーション	application	आवेदन	uygulama
4760	profesi	profesión	métier	profissão	taaluma	Beruf	профессия	职业	職業	مهنة	पेशा	meslek
4761	bangku	banco	banc	banco	benchi	Bank	скамейка	长凳	ベンチ	مقعد	बेंच	tezgah
4762	vanessa	vanessa	vanessa	Vanessa	vanessa	Vanessa	Ванесса	凡妮莎	ヴァネッサ	فانيسا	वैनेसा	Vanessa
4763	ahem	ejem	hum	aham	ahem	ähm	хм	咳咳	えーっと	مهم	अहम्	öhöm
4764	gejala	síntomas	symptômes	sintomas	dalili	Symptome	симптомы	症状	症状	الأعراض	लक्षण	semptomlar
4765	pramuka	explorar	éclaireur	batedor	skauti	Pfadfinder	разведчик	侦察兵	スカウト	كشاف	स्काउट	izci
4766	jatuh	se estrelló	s'est écrasé	caiu	ilianguka	abgestürzt	разбился	坠毁	クラッシュした	تحطمت	दुर्घटनाग्रस्त हो गया	çöktü
4767	tertarik	entusiasta	enthousiaste	interessado	nia	scharf	увлеченный	热衷	鋭い	حريص	उत्सुक	keskin
4768	pesawat terbang	avión	avion	aeronave	ndege	Flugzeuge	самолет	飞机	飛行機	الطائرات	विमान	uçak
4769	terbentuk	formado	formé	formado	kuundwa	gebildet	сформированный	形成的	形成された	شكلت	गठित	oluşan
4770	sayang	cariño	chéri	querido	mh	Schatz	дорогая	亲爱的	ホン	عزيزي	माननीय	tatlım
4771	agresif	agresivo	agressif	agressivo	mwenye fujo	aggressiv	агрессивный	侵略性的	攻撃的な	عدوانية	आक्रामक	agresif
4772	pucat	pálido	pâle	pálido	rangi	blass	бледный	苍白	青白い	شاحب	पीला	soluk
4773	signifikan	significativo	significatif	significativo	muhimu	bedeutsam	значительный	重要的	重要な	هام	महत्वपूर्ण	önemli
4774	duncan	duncan	Duncan	Duncan	duncan	Duncan	Дункан	邓肯	ダンカン	دنكان	डंकन	Duncan
4775	klub	clubes	clubs	clubes	vilabu	Vereine	клубы	俱乐部	クラブ	الأندية	क्लब	kulüpler
4776	visual	visuales	visuel	visuais	kuona	visuell	визуальный	视觉的	ビジュアル	مرئية	दृश्य	görsel
4777	kedutaan	embajada	ambassade	embaixada	ubalozi	Botschaft	посольство	大使馆	大使館	سفارة	दूतावास	elçilik
4778	pertahanan	defensa	défense	defesa	ulinzi	Verteidigung	защита	防御	防御	دفاع	रक्षा	savunma
4779	kabinet	gabinete	armoire	armário	baraza la mawaziri	Schrank	кабинет	柜子	キャビネット	مجلس الوزراء	कैबिनेट	kabine
4780	tampilan	mostrar	afficher	exibição	kuonyesha	Anzeige	дисплей	显示	ディスプレイ	عرض	प्रदर्शन	ekran
4781	ketenaran	fama	renommée	fama	umaarufu	Ruhm	слава	名声	名声	الشهرة	प्रसिद्धि	şöhret
4782	omong kosong	gibbs	gibbs	Gibbs	gibbs	Gibbs	Гиббс	吉布斯	ギブス	جيبس	गिब्स	Gibbs
4783	tenggelam	ahogado	noyé	afogado	kuzama	ertrunken	утонул	淹死的	溺れた	غرق	डूब गया	boğuldu
4784	serigala	lobos	loups	lobos	mbwa mwitu	Wölfe	волки	狼	オオカミ	الذئاب	भेड़िये	kurtlar
4785	syuting	filmando	tournage	filmando	utengenezaji wa filamu	filmen	съемки	拍摄	撮影	تصوير	फिल्मांकन	filme almak
4786	entahlah	no sé	je ne sais pas	não sei	sijui	Keine Ahnung	не знаю	不知道	分からない	لا أعرف	पता नहीं	bilmiyorum
4787	terkutuk	maldito	maudit	amaldiçoado	kulaaniwa	verflucht	проклятый	被诅咒的	呪われた	ملعون	शापित	lanetli
4788	kembar	gemelo	jumeau	gêmeo	pacha	Zwilling	близнец	双胞胎	双子	التوأم	जुड़वां	ikiz
4789	kesedihan	tristeza	chagrin	tristeza	huzuni	Trauer	печаль	悲伤	悲しみ	حزن	दुःख	üzüntü
4790	lemari besi	bóveda	coffre-fort	cofre	kuba	Tresor	хранилище	拱顶	金庫室	قبو	तिजोरी	kasa
4791	dikalahkan	derrotado	vaincu	derrotado	kushindwa	besiegt	побежденный	击败	負けた	هزم	पराजित	mağlup
4792	Watson	watson	Watson	watson	watson	watson	Ватсон	沃森	ワトソン	واتسون	वॉटसन	Watson
4793	kutipan	citar	citation	citar	nukuu	Zitat	цитата	报价	引用	اقتباس	उद्धरण	alıntı
4794	penalti	pena	pénalité	penalidade	adhabu	Strafe	штраф	处罚	ペナルティ	عقوبة	जुर्माना	ceza
4795	tawar-menawar	negociar	négocier	barganha	biashara	Schnäppchen	торговаться	讨价还价	バーゲン	صفقة	मोलभाव करना	pazarlık
4796	lada	pimienta	poivre	pimenta	pilipili	Pfeffer	перец	胡椒	コショウ	فلفل	काली मिर्च	biber
4797	pembicara	altavoz	haut-parleur	alto-falante	mzungumzaji	Sprecher	оратор	扬声器	スピーカー	المتكلم	वक्ता	hoparlör
4798	bandingkan	comparar	comparer	comparar	kulinganisha	vergleichen	сравнивать	比较	比較する	قارن	तुलना करें	karşılaştırmak
4799	setan	satanás	diable	satanás	shetani	Satan	сатана	撒旦	サタン	الشيطان	शैतान	şeytan
4800	helm	casco	casque	capacete	kofia ya chuma	Helm	шлем	头盔	ヘルメット	خوذة	हेलमेट	kask
4801	bekas luka	cicatriz	cicatrice	cicatriz	kovu	Narbe	шрам	疤痕	傷跡	ندبة	निशान	yara izi
4802	salinan	copias	copies	cópias	nakala	Kopien	копии	副本	コピー	نسخ	प्रतिलिपियाँ	kopyalar
4803	keributan	alboroto	agitation	confusão	fujo	Aufregung	суета	大惊小怪	大騒ぎ	ضجة	उपद्रव	yaygara
4804	amplop	sobre	enveloppe	envelope	bahasha	Umschlag	конверт	信封	封筒	المغلف	लिफाफा	zarf
4805	perry	pera	poiré	perada	perry	Perry	Перри	佩里	ペリー	بيري	पेरी	Perry
4806	bau	apesta	pue	fede	inanuka	stinkt	воняет	发臭	臭い	ينتن	बदबू आ रही है	kokuyor
4807	Afrika	africano	africain	africano	mwafrika	afrikanisch	африканский	非洲的	アフリカ人	أفريقي	अफ़्रीकी	Afrikalı
4808	pengaturan	arreglos	dispositions	arranjos	mipangilio	Vereinbarungen	договоренности	安排	手配	الترتيبات	व्यवस्था	düzenlemeler
4809	berharap	deseado	souhaité	desejou	taka	gewünscht	желал	希望	願った	تمنى	कामना की	dilek
4810	terhormat	honrado	honoré	homenageado	kuheshimiwa	geehrt	заслуженный	荣幸的	光栄です	تكريم	सम्मानित	onur
4811	percaya	creyendo	croire	acreditando	kuamini	glauben	веря	相信	信じている	الاعتقاد	विश्वास करना	inanmak
4812	dibahas	discutido	discuté	discutido	kujadiliwa	besprochen	обсуждено	讨论过	議論した	ناقش	चर्चा की	tartışıldı
4813	ditugaskan	asignado	attribué	atribuído	kupewa	zugewiesen	назначен	分配的	割り当てられた	تم تعيينه	सौंपा गया	atanmış
4814	rosa	rosa	rose	Rosa	rosa	rosa	роза	罗莎	ローザ	روزا	रोज़ा	gül
4815	oven	horno	four	forno	tanuri	Ofen	духовка	烤箱	オーブン	فرن	ओवन	fırın
4816	Jenna	jenna	jenna	Jenna	jena	Jenna	Дженна	珍娜	ジェナ	جينا	जेना	jenna
4817	menyerang	atacando	attaquer	atacando	kushambulia	angreifen	атакующий	攻击	攻撃する	مهاجمة	हमला कर रहा है	saldırıyor
4818	timah	estaño	étain	estanho	bati	Zinn	олово	锡	ブリキ	القصدير	टिन	kalay
4819	sonik	sonico	sonique	sonoro	sonic	Schall	звуковой	索尼克	ソニック	سونيك	ध्वनि	sonik
4820	kerah	cuello	collier	colarinho	kola	Kragen	воротник	领子	襟	طوق	कॉलर	yaka
4821	belaka	mero	simple	mero	tu	bloß	просто	仅仅	ただの	مجرد	महज़	sadece
4822	romeo	romeo	Roméo	Romeu	romeo	Romeo	Ромео	罗密欧	ロミオ	روميو	रोमियो	Romeo
4823	kepercayaan	creencia	croyance	crença	imani	Glaube	вера	信仰	信念	الاعتقاد	विश्वास	inanç
4824	penyimpanan	almacenamiento	stockage	armazenamento	hifadhi	Lagerung	хранение	存储	ストレージ	تخزين	भंडारण	depolama
4825	berkarat	oxidado	rouillé	enferrujado	yenye kutu	rostig	ржавый	生锈的	錆びた	صدئ	ज़ंग खाया हुआ	paslı
4826	psiko	psicópata	psychopathe	psicopata	kisaikolojia	psycho	псих	心理的	サイコ	نفسي	मनोरोगी	psikopat
4827	pendakian	escalada	escalade	escalada	kupanda	Klettern	восхождение	攀登	登山	التسلق	चढ़ना	tırmanma
4828	melissa	melisa	Mélissa	Melissa	melissa	Melissa	Мелисса	梅丽莎	メリッサ	ميليسا	मेलिसा	melisa
4829	ketakutan	miedos	peurs	medos	hofu	Ängste	страхи	恐惧	恐怖	مخاوف	भय	korkular
4830	jumlah	suma	somme	soma	jumla	Summe	сумма	总和	合計	مجموع	योग	toplam
