split	source_locale	source_lang	source_id	source_author	source_license	source_url	source_review_state	source_row_sha256	source_text	target_locale	target_lang	target_id	target_author	target_license	target_url	target_review_state	target_row_sha256	target_text	relation_state	pair_snapshot	pair_archive_url	pair_archive_sha256	pair_link_row_sha256	baseline_name	baseline_output	baseline_exact_target
development	en	eng	22326	CK	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/22326	human-contributed-unreviewed	0ba49c216bafa429418f044ec78a97cff6d5c1a9e88693c15a0ade92100aa5f7	Finding a solution that worked was a process of trial and error.	sw	swh	10804688	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804688	human-contributed-unreviewed	3430a2dc5fc57be8c93dca83f8a2640bfdacd99ce3cbb1c6d3a64281543a56da	Kupata suluhisho lililofanya kazi ilikuwa mchakato wa kubahatisha.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	ac2990895662e6231cd4e14ef9d3345c57728bf09e1498102cb36414c92ed867	source-copy	Finding a solution that worked was a process of trial and error.	0
development	en	eng	22419	UrpleReen	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/22419	human-contributed-unreviewed	28da8d302b793e6c8515ca4410f08b453814d4828906bac723ce7bf4ec3f95b1	His official title at the company is Assistant to the President.	sw	swh	10804691	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804691	human-contributed-unreviewed	d3cea22a0fb3c9cbdebd9d3a0ddc82e2cf89421ad54bc118974189facb1c0c78	Jina lake rasmi katika kampuni hiyo ni Msaidizi wa Rais.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	63ffe278e7ce1acb3e4563a48f8cf325ca4dd2a0667f221b4185e738196f5d5e	source-copy	His official title at the company is Assistant to the President.	0
development	en	eng	22468	CK	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/22468	human-contributed-unreviewed	dbeabe2e74ee6c929cb2632b5f2b0e1da69f4d3195dc22ada30213f7e57730e8	My stomach started growling right there in the meeting. It was embarrassing.	sw	swh	10804694	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804694	human-contributed-unreviewed	f6d08cef7c45be1732a82d1562b9c245ac6adf213e56ceb3140e8e040a1a1858	Tumbo langu lilianza kuguruma papo hapo kwenye mkutano. Ilikuwa aibu.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	a2aff52fb9f88b54861eed80000e69f78e211d2736e03606452caf59f16256f4	source-copy	My stomach started growling right there in the meeting. It was embarrassing.	0
heldout	en	eng	22505	arashmehrad	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/22505	human-contributed-unreviewed	8c21db745f5a6435b6376a5fafceb529a1d17225c52d4a727b6163657ba46f46	Meetings are to be held on the afternoon of July 15 (Tuesday), all day July 16 (Wednesday), and the morning of July 17 (Thursday).	sw	swh	10804698	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804698	human-contributed-unreviewed	906ca6a23922123dbde2dee95f316b719a3d68bcea8fe49efda0265bd0211c90	Mikutano inapaswa kufanywa alasiri ya Julai 15 (Jumanne), siku nzima Julai 16 (Jumatano), na asubuhi ya Julai 17 (Alhamisi).	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	10d3eaf072b5c4a294adbd82ceabb6cc24a98ae8a2e96e885959e0b59cb70051	source-copy	Meetings are to be held on the afternoon of July 15 (Tuesday), all day July 16 (Wednesday), and the morning of July 17 (Thursday).	0
development	en	eng	22519	Dejo	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/22519	human-contributed-unreviewed	9d69986e036921a4dafb0d4c2d7d099014ae723ad8748b656094a2564bccdd6c	It would help us if you would reserve the following hotel during our conference.	sw	swh	10804701	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804701	human-contributed-unreviewed	cb94d721c024e0c48a9e70b48394a359c50fc350813830d379ce64a3dbfc22d8	Ungetusaidia kama ungetuhifadhia hoteli ifuatayo wakati wa kongamano letu.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	37f9ceb371786a09c7f8ceae265ef3c598346c16abda3d4c706ee34b06c54ba9	source-copy	It would help us if you would reserve the following hotel during our conference.	0
development	en	eng	22601	bekindtoall	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/22601	human-contributed-unreviewed	fe29305cd201dfaf8145c02e303c0ca4bb89463af4d3114a95ed67e3a344e01c	The artist captured the charm of the lady.	sw	swh	10804705	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804705	human-contributed-unreviewed	48be1a22b336cc91bfdeb8a1ac2856ce2a5a6e9f15ad171429707c5b01d5820c	Msanii huyo aliteka nadhiri za huyo binti.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	97fe3d94ef40dad95030271d3b5d6bd11da731c20e84f4a1c4469e93000fb42f	source-copy	The artist captured the charm of the lady.	0
development	en	eng	22607	Dejo	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/22607	human-contributed-unreviewed	6fdcac433fea953bca89ea9da259204c745c2d5ff2dc2956169184015a239057	Our company has annual sales of a thousand million yen.	sw	swh	10804708	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804708	human-contributed-unreviewed	4483d894cf7b223ecbd9e328a7fbb1cf7ed1b72fe0c7de2c07a1761736d3bbc0	Kampuni yetu ina mauzo ya yen elfu milioni.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	a163db5faa1ce765a10febf9179aeed84975708e9934dfa3735f3776578b687b	source-copy	Our company has annual sales of a thousand million yen.	0
development	en	eng	22763	Stalwartlover	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/22763	human-contributed-unreviewed	b2e64243a860ba2c190c78ad2d64d39abb50f7ab91f26d9c96c4924bd3d724da	We are, in large measure, responsible for students' success in the entrance exam.	sw	swh	10804715	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804715	human-contributed-unreviewed	4dd4138413ec6eaa624c0c0c1efa6a65acb04b2133e205176b656d4982463a2a	Tunawajibika kwa kiwango kikubwa ufanisi wa wanafanzi katika mtihani wa kuingia.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	b331dd1e2886057896bf48c5ca8f523aa83034ea3ea619f96bb1408344c89c48	source-copy	We are, in large measure, responsible for students' success in the entrance exam.	0
development	en	eng	22784	CK	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/22784	human-contributed-unreviewed	f985971c4ddce977045182629858b1fdea500a00521faac9cff912574289168d	We are entitled to vote at the age of twenty.	sw	swh	10804719	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804719	human-contributed-unreviewed	638bac0cdee4d80ec0b885a14ca44363811f14b8006c8b436deaa7daee3841af	Tunastahili kupiga kura katika umri wa miaka ishirini.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	a0e3c4a9c9824eed7049350e55f22e2a17e42008c3b93c5272d5ad74d612957a	source-copy	We are entitled to vote at the age of twenty.	0
development	en	eng	22856	GiggyMantis	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/22856	human-contributed-unreviewed	57c5a44c73980037bb6b0028a19bf4b43246faf51cf427120064ea95a09c1d96	We sang songs in chorus.	sw	swh	10804722	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804722	human-contributed-unreviewed	ddf133accf30fff5a91edf76617aab02ca008ff2cc1f18ffa79884592161b084	Tuliimba nyimbo kwa kwaya.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	7c5d4189027612a7a80b83f0017c183877261225093613d230e3b1435ce3ab7a	source-copy	We sang songs in chorus.	0
development	en	eng	22964	CK	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/22964	human-contributed-unreviewed	39a92b4c85b6b2d51834ca5b0c52b10f33ac2efc4678eb258f1f9057c2d29816	We did our best only to fail.	sw	swh	10804725	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804725	human-contributed-unreviewed	dbe63aed6029caf1e2957891c912d198c20aed2eb132e343a61611e2faf4ef7e	Tulifanya bidii yetu tu kutofaulu.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	872bcdb63d27814bcbe31f3ca13d708d46d57294b92d79aea43133f95b605f46	source-copy	We did our best only to fail.	0
development	en	eng	23043	Swift	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/23043	human-contributed-unreviewed	ddf94b2cf1cb421f75eb2bd092a8217d57bf0def28f3fba0eea88a6eec6259ec	We have to bring our teaching methods up to date.	sw	swh	10804730	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804730	human-contributed-unreviewed	51f9ab1e948a85a68428b19a35d8965b43705610fc1029e30134397eb3f0608d	Lazima tuboreshe mbinu zetu za kufundisha.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	8e07742e96c7cb460237c39785a18b2a6bae244e7eb6cfba57d8397a1c96d6f5	source-copy	We have to bring our teaching methods up to date.	0
development	en	eng	23058	Swift	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/23058	human-contributed-unreviewed	b2c3ed0711447cb1f663f99286ce6a56b253da9a7f5eb60a9c429fce4d8a7df1	We're booked for the whole month on Broadway.	sw	swh	10804733	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804733	human-contributed-unreviewed	e34c99a9b5213af17b9f68b31890598b8fefc9125ad008dc07ed434bebff3bb8	Nafasi zote zimehifadhiwa kwa mwezi mzima Broadway.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	c47cd62fb830a93ec28c7735e8a10e8ce0139724625e2b63d0f9b514fda6e652	source-copy	We're booked for the whole month on Broadway.	0
development	en	eng	23111	CK	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/23111	human-contributed-unreviewed	630a79f21bc0d3416839c915aa9e3e3798566ff3041805d88234a73f2b299491	We are familiar with the legend of Robin Hood.	sw	swh	10804737	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804737	human-contributed-unreviewed	91cd30c49312e302198a7e8e5f01ba4b5418f2e38addac4e99ae7b546e0a913f	Tunajua hadithi ya Robin Hood.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	1d7eae45d1bcb27220f0649ecb081730d48f4b07f5421d36a0b271ba0fa3b113	source-copy	We are familiar with the legend of Robin Hood.	0
development	en	eng	23233	Swift	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/23233	human-contributed-unreviewed	84546e8512f5bb7c7f1e8d71b5a0e41a3cc7f66a745f40116fc327f1805fb8d9	We were granted the privilege of fishing in this bay.	sw	swh	10804741	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804741	human-contributed-unreviewed	33fa23cfdf22df8cfde159cb01ac06513690ae7621ca0b3fbae63869857b82bb	Tulipewa pendeleo la uvuvi katika ziwa hili.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	45f1248afcbae455b155229c26ce95030631e52075976be83b2a0f6e4accfc02	source-copy	We were granted the privilege of fishing in this bay.	0
development	en	eng	23344	AlanF_US	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/23344	human-contributed-unreviewed	1c45f660e2234ac1c8fd95f982849449f06bc2f02b325bafe0c251c489359d25	Our total debts amount to ten thousand dollars.	sw	swh	10804745	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804745	human-contributed-unreviewed	5b90b85240a69c08f14cf02fe352de7d89c1c7c16b0bff04c087d64329dbf6dd	Jumla ya deni letu ni dola elfu kumi.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	f244dc39eabe40be47cc9824acb99b013922dfebc0442b4cd0d0d61da3cadfec	source-copy	Our total debts amount to ten thousand dollars.	0
development	en	eng	23432	CK	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/23432	human-contributed-unreviewed	88f912f73f018c12c903f74dac534780dc28f9f582b2278ea06610ef5eba3074	Our ultimate goal is to establish world peace.	sw	swh	10804750	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804750	human-contributed-unreviewed	cb5f0b9981d3b94f2cceaa7d7bb2b0683861c9bf3d22b991e45219beb176cc3f	Kusudi letu la mwisho ni kuanzisha amani ulimwenguni.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	5e2e527f212720348a82849e51106e4c9985cb896ae5bdf595758cd86748dfcf	source-copy	Our ultimate goal is to establish world peace.	0
development	en	eng	23546	auxitt	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/23546	human-contributed-unreviewed	2d451046f5f716397268a2b543f0606eda32a10a2472e32b5fc16bf5fe778b23	This new product of ours is a serious blow to our rival company.	sw	swh	10804754	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804754	human-contributed-unreviewed	5df9218d245590e8fe3392b8316b183e3be18358c2e5d84e06d6722f43fdb20e	Bidhaa hii mpya yetu ni pigo kubwa kwa kampuni yetu pinzani.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	ddd4366cb5c93ea8b6c2fe87bf1603d55f913987e02f07c5f045813f41f8558a	source-copy	This new product of ours is a serious blow to our rival company.	0
development	en	eng	23689	CC	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/23689	human-contributed-unreviewed	2d3cac182d396806d9cbe2dbe4d252f04c0acfde2f2a579620d03901e5c04207	In case the shipment is delayed, we have special delay insurance.	sw	swh	10804758	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804758	human-contributed-unreviewed	b3abc5d9529691f99fdfeb969edea9bc73d7b97f1606a4fa1297649706b20e89	Ikiwa usafirishaji umechelewa, tuna bima maalumu ya kucheleweshwa.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	bf592a23256c0755a9d9153f0ddbae9d70cc562aac1ff5acc463c6fb8c827dd4	source-copy	In case the shipment is delayed, we have special delay insurance.	0
development	en	eng	23781	CK	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/23781	human-contributed-unreviewed	69a0bf9c34d025d24912a2c806fbf168d754a4193ba3986ea27606b8834db72a	The plan announced Tuesday calls for $54 billion in tax cuts.	sw	swh	10804761	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804761	human-contributed-unreviewed	b1c7b475582e267fa13c195e0b7219aa85597c1c111e3a9be800b784ebb3ce4c	Mpango uliotangazwa Jumanne inatoa wito wa dola bilioni 54 kwa kupunguzwa kwa ushuru.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	a6e382c709465d120e24a50f5dd66d9efc39dbb42c657b3f3c638da3e7c0dab1	source-copy	The plan announced Tuesday calls for $54 billion in tax cuts.	0
development	en	eng	23932	CK	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/23932	human-contributed-unreviewed	ef01f4066352e80a321f3a640f413e229a1ea1de2b47ba0f2e50886e80dd6248	Would you like some fruit?	sw	swh	10804764	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804764	human-contributed-unreviewed	07b4f3a71bf5a3a7efa2db2c12a41d7a140cfce8368c9a9527400290b936560c	Ungependa matunda?	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	7e106fca4977e2473b1e31a71f97619d926ce8489292e90e1a1c55de9ba686e5	source-copy	Would you like some fruit?	0
heldout	en	eng	23990	auxitt	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/23990	human-contributed-unreviewed	c9e2689433f6cef0b964499f3244e5243f6644f5f7f26069a20aa1d78001da36	Technology has failed to ease the conflict between man and nature.	sw	swh	10804767	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804767	human-contributed-unreviewed	421c0c1250ca7d998494f4783967dc3700d72f7601cd1d03cb704e150d05ec17	Teknolojia imeshindwa kupunguza mzozo kati ya mwanadamu na maumbile.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	05cb66cc64e94df64405a31e4e299c5371fec119deb2afe3fd38f355919492b7	source-copy	Technology has failed to ease the conflict between man and nature.	0
development	en	eng	24002	Dejo	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/24002	human-contributed-unreviewed	474eeb551ae7d07a85fe9dac66d5d6ff6d92d5b6c8f0da3975c37c3ec4f5ef64	Science is based on careful observation.	sw	swh	10804770	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804770	human-contributed-unreviewed	9878cc8b1ff79a36e3c8b36b46fbbf634a5114dfb225111480e1f0e83788c78e	Sayansi inategemea uchunguzi wa makini.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	c4946fcd46aa3a8ad7f61462a1d6a496b290a5172d5280341609b99bf2001c96	source-copy	Science is based on careful observation.	0
development	en	eng	24224	magnificentgoddess	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/24224	human-contributed-unreviewed	8086f603b8c912d77412e31b3a1692d3e1ec547fd01a9a0dae142de8c113cc00	We're goin' home.	sw	swh	10804777	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804777	human-contributed-unreviewed	4710a544ef0623dde2795f747944ddbd4846ef49d6bc5241dbde1da24330bd53	Tunaenda nyumbani.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	b363943f5ec4b3afb31cd9f567bc7e460aa703626ba488fcb5bd3a6299e4af73	source-copy	We're goin' home.	0
heldout	en	eng	24320	AMIKEMA	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/24320	human-contributed-unreviewed	3172108d8471583e316abcee2832afa821107b058b3d29949c5a0b441ee68eca	I delighted in going to his farm during the summer vacation.	sw	swh	10804780	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804780	human-contributed-unreviewed	81dbe3c2ba06e36c435c7c44e7fd5fc15fa65cfecd257636dfc745708e1347c0	Nilifurahi kwenda shambani mwake wakati wa likizo ya kiangazi.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	b74b0747c28962b8d544034f582f864d9e77dc3503a2bc3c75441575d86d2dda	source-copy	I delighted in going to his farm during the summer vacation.	0
development	en	eng	24347	nana2capriccio	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/24347	human-contributed-unreviewed	e4b6d5b22d3adfb681496da0000a9942b3a7df2c0684361e1b8339f5cf0858a4	In summer, eggs go bad quickly.	sw	swh	10804783	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804783	human-contributed-unreviewed	6de20fca4cf95ec8e1b93daacafa369b21a0575c0d6041b222eb62c5aebbabd8	Wakati wa kiangazi mayai huharibika haraka.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	642632682803d2fa637919bfcf29d27857dcfa6020620c60e646ed372382310a	source-copy	In summer, eggs go bad quickly.	0
development	en	eng	24761	CK	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/24761	human-contributed-unreviewed	5df6d9ea5c8ef84bd0d95952e295aa2f3818c8221919e1acad0c8cecaec7521c	May I help you ma'am?	sw	swh	10804787	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804787	human-contributed-unreviewed	1c16bd7678c2643fb8b388e04d12d3eb410ebc0197e280eaca2137fa3972dec6	Naweza kukusaidia ma'am?	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	ab9963ca5a1b317eb1f8d7050a08233fbdcb5c9c8ff280965f6ae0c8e39ea7ea	source-copy	May I help you ma'am?	0
development	en	eng	25001	papabear	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/25001	human-contributed-unreviewed	36c082665489bafbcc63899238585f34e077247d5e46a9185f062fde06218c3d	Because the store is so small, he has to wear many different hats, from accountant to stock boy.	sw	swh	10804796	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804796	human-contributed-unreviewed	180a75eccbbccfa5827013b14fd21eecf9448dfcc7a1d7da246645f117bee633	Kwa sababu duka ni ndogo sana, lazima afanye kazi nyingi tofauti, kutoka kwa mhasibu hadi kijana wa kukagua bidhaa.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	61587634508318ca433dbd38f39813248f922489533e2e18ce4fc9cbcdf61d50	source-copy	Because the store is so small, he has to wear many different hats, from accountant to stock boy.	0
development	en	eng	25084	CM	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/25084	human-contributed-unreviewed	6bf98b1a69034d7a8f37deb680a3a6f48c0d3a6f51198291c52664abd8348ba2	I want something with which to write.	sw	swh	10804800	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10804800	human-contributed-unreviewed	036a5184f63b885cef45369658d5dbf23eed041b79bca5d4b20164493eb34cc6	Nataka kitu cha kuandikia.	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	f4cbeaf2722a23ff9bf67dd5307a28fa2a0c8e39110335083e37a88d8ad25d94	source-copy	I want something with which to write.	0
development	en	eng	2168	CK	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2168	human-contributed-unreviewed	1bd282a67f67597b253fa4859f380a31ac27b024e41ab70ca2e33299e0f45a7d	Where are you?	sw	swh	13838768	ecorralest101	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/13838768	human-contributed-unreviewed	c625c6c9cac04a429643e8d587d2bafc8fe5fb77c00d715a09fc65b1551dc4ee	Uko wapi?	direct-translation-link-human-contributed-unreviewed	2026-07-18	https://downloads.tatoeba.org/exports/per_language/eng/eng-swh_links.tsv.bz2	81a8c343458bb8fe472f1ff1f76b770da99604693b0b924a42cb1b2426fd30a9	640fa8562fd05c2966cc98614f143e50ae593f7b4955d73404b0d592805c4dfc	source-copy	Where are you?	0
